set_boundary,context,trigger,query,reason
47,salad,chips,tuna,query_not_in_context
47,salad,cigarettes,chips,query_not_in_context
47,salad,lettuce,tuna,query_not_in_context
47,salad,cigarettes,meat,query_not_in_context
47,salad,lettuce,cigarettes,query_not_in_context
47,salad,cigarettes,meat,query_not_in_context
47,salad,lettuce,tuna,query_not_in_context
47,salad,dressing,tuna,query_not_in_context
47,salad,meat,cigarettes,query_not_in_context
47,salad,dressing,tuna,query_not_in_context
47,salad,cigarettes,meat,query_not_in_context
47,salad,cigarettes,meat,query_not_in_context
47,salad,cigarettes,tuna,query_not_in_context
47,salad,dressing,meat,query_not_in_context
47,salad,dressing,meat,query_not_in_context
47,salad,lettuce,tuna,query_not_in_context
47,salad,dressing,cigarettes,query_not_in_context
47,salad,lettuce,tuna,query_not_in_context
47,salad,tuna,dressing,trigger_not_in_context
47,science,art,philosophy,query_not_in_context
47,science,zoology,philosophy,query_not_in_context
47,science,art,philosophy,query_not_in_context
47,science,physics,philosophy,query_not_in_context
47,science,philosophy,math,trigger_not_in_context
47,science,art,philosophy,query_not_in_context
47,science,art,philosophy,query_not_in_context
47,science,zoology,philosophy,query_not_in_context
47,science,art,philosophy,query_not_in_context
47,science,art,geology,trigger_not_in_context
47,science,geology,art,query_not_in_context
47,science,physics,art,query_not_in_context
47,science,art,math,trigger_not_in_context
47,science,philosophy,zoology,trigger_not_in_context
47,science,math,philosophy,query_not_in_context
47,science,art,zoology,trigger_not_in_context
47,science,art,philosophy,query_not_in_context
47,science,philosophy,math,trigger_not_in_context
47,science,philosophy,math,trigger_not_in_context
47,science,math,philosophy,query_not_in_context
47,science,art,philosophy,query_not_in_context
47,science,art,math,trigger_not_in_context
47,science,philosophy,zoology,trigger_not_in_context
47,science,art,physics,trigger_not_in_context
47,science,philosophy,art,query_not_in_context
47,science,art,philosophy,query_not_in_context
47,science,art,philosophy,query_not_in_context
47,science,art,math,trigger_not_in_context
47,science,philosophy,zoology,trigger_not_in_context
47,science,math,philosophy,query_not_in_context
47,science,art,physics,trigger_not_in_context
47,science,art,zoology,trigger_not_in_context
47,science,philosophy,math,trigger_not_in_context
47,science,art,math,trigger_not_in_context
47,science,art,math,trigger_not_in_context
47,science,philosophy,math,trigger_not_in_context
47,science,philosophy,math,trigger_not_in_context
47,science,philosophy,geology,trigger_not_in_context
47,science,zoology,art,query_not_in_context
47,science,zoology,philosophy,query_not_in_context
47,science,philosophy,math,trigger_not_in_context
47,science,philosophy,math,trigger_not_in_context
47,science,art,philosophy,query_not_in_context
47,science,art,math,trigger_not_in_context
47,science,zoology,art,query_not_in_context
47,science,philosophy,math,trigger_not_in_context
47,science,philosophy,geology,trigger_not_in_context
47,science,zoology,art,query_not_in_context
47,science,art,math,trigger_not_in_context
47,science,philosophy,geology,trigger_not_in_context
47,science,art,geology,trigger_not_in_context
47,science,philosophy,art,query_not_in_context
47,science,geology,philosophy,query_not_in_context
47,science,math,philosophy,query_not_in_context
47,science,art,physics,trigger_not_in_context
47,science,art,philosophy,query_not_in_context
47,science,art,math,trigger_not_in_context
47,science,art,philosophy,query_not_in_context
47,science,physics,art,query_not_in_context
47,science,physics,philosophy,query_not_in_context
47,science,philosophy,math,trigger_not_in_context
47,science,art,philosophy,query_not_in_context
47,science,philosophy,math,trigger_not_in_context
47,science,philosophy,art,query_not_in_context
47,science,geology,philosophy,query_not_in_context
47,science,art,zoology,trigger_not_in_context
47,science,art,math,trigger_not_in_context
47,science,philosophy,math,trigger_not_in_context
47,science,philosophy,geology,trigger_not_in_context
47,science,art,math,trigger_not_in_context
47,science,art,math,trigger_not_in_context
47,science,art,geology,trigger_not_in_context
47,science,art,math,trigger_not_in_context
47,science,philosophy,math,trigger_not_in_context
47,science,philosophy,zoology,trigger_not_in_context
47,science,art,philosophy,query_not_in_context
47,science,art,math,trigger_not_in_context
47,science,math,art,query_not_in_context
47,science,philosophy,zoology,trigger_not_in_context
47,science,physics,art,query_not_in_context
47,science,art,philosophy,query_not_in_context
47,science,art,math,trigger_not_in_context
47,science,philosophy,art,query_not_in_context
47,science,philosophy,math,trigger_not_in_context
47,science,art,philosophy,query_not_in_context
47,science,philosophy,physics,trigger_not_in_context
47,science,art,math,trigger_not_in_context
47,science,philosophy,math,trigger_not_in_context
47,science,art,math,trigger_not_in_context
47,science,art,zoology,trigger_not_in_context
47,science,philosophy,zoology,trigger_not_in_context
47,science,geology,art,query_not_in_context
47,science,zoology,philosophy,query_not_in_context
47,science,art,philosophy,query_not_in_context
47,science,art,physics,trigger_not_in_context
47,science,physics,art,query_not_in_context
47,science,philosophy,physics,trigger_not_in_context
47,science,zoology,philosophy,query_not_in_context
47,science,math,art,query_not_in_context
47,science,philosophy,art,query_not_in_context
47,science,art,math,trigger_not_in_context
47,science,art,math,trigger_not_in_context
47,science,art,philosophy,query_not_in_context
47,science,geology,art,query_not_in_context
47,science,geology,art,query_not_in_context
47,science,zoology,philosophy,query_not_in_context
47,science,physics,philosophy,query_not_in_context
47,science,math,philosophy,query_not_in_context
47,science,art,physics,trigger_not_in_context
47,science,geology,art,query_not_in_context
47,science,art,geology,trigger_not_in_context
47,science,philosophy,math,trigger_not_in_context
47,science,philosophy,physics,trigger_not_in_context
47,science,philosophy,physics,trigger_not_in_context
47,science,art,math,trigger_not_in_context
47,science,geology,philosophy,query_not_in_context
47,science,art,math,trigger_not_in_context
47,science,philosophy,geology,trigger_not_in_context
47,science,physics,art,query_not_in_context
47,science,art,zoology,trigger_not_in_context
47,throw,lawnmower,beach ball,trigger_not_in_context
47,throw,shovel,tires,query_not_in_context
47,throw,shovel,beach ball,trigger_not_in_context
47,throw,shovel,lawnmower,query_not_in_context
47,throw,boomerang,tires,query_not_in_context
47,throw,beach ball,shovel,query_not_in_context
47,throw,football,shovel,query_not_in_context
47,throw,tires,shovel,query_not_in_context
47,throw,boomerang,tires,query_not_in_context
47,throw,shovel,tires,query_not_in_context
47,throw,lawnmower,boomerang,trigger_not_in_context
47,throw,shovel,boomerang,trigger_not_in_context
47,throw,boomerang,lawnmower,query_not_in_context
47,throw,football,tires,query_not_in_context
47,throw,shovel,tires,query_not_in_context
47,throw,shovel,beach ball,trigger_not_in_context
47,throw,lawnmower,shovel,query_not_in_context
47,throw,lawnmower,boomerang,trigger_not_in_context
47,throw,beach ball,lawnmower,query_not_in_context
47,throw,shovel,tires,query_not_in_context
47,throw,tires,beach ball,trigger_not_in_context
47,throw,boomerang,lawnmower,query_not_in_context
47,throw,tires,shovel,query_not_in_context
47,throw,beach ball,shovel,query_not_in_context
47,throw,lawnmower,shovel,query_not_in_context
47,throw,shovel,beach ball,trigger_not_in_context
47,throw,football,shovel,query_not_in_context
47,throw,tires,beach ball,trigger_not_in_context
47,throw,lawnmower,boomerang,trigger_not_in_context
47,throw,beach ball,tires,query_not_in_context
47,throw,shovel,tires,query_not_in_context
47,throw,lawnmower,tires,query_not_in_context
47,throw,lawnmower,shovel,query_not_in_context
47,throw,lawnmower,shovel,query_not_in_context
47,throw,shovel,lawnmower,query_not_in_context
47,throw,tires,lawnmower,query_not_in_context
47,throw,shovel,boomerang,trigger_not_in_context
47,throw,tires,boomerang,trigger_not_in_context
47,throw,football,shovel,query_not_in_context
47,throw,tires,boomerang,trigger_not_in_context
47,throw,tires,football,trigger_not_in_context
47,throw,tires,football,trigger_not_in_context
47,throw,tires,football,trigger_not_in_context
47,throw,shovel,boomerang,trigger_not_in_context
47,throw,lawnmower,shovel,query_not_in_context
47,throw,tires,lawnmower,query_not_in_context
47,throw,boomerang,shovel,query_not_in_context
47,throw,lawnmower,shovel,query_not_in_context
47,throw,lawnmower,tires,query_not_in_context
47,throw,lawnmower,shovel,query_not_in_context
47,throw,lawnmower,tires,query_not_in_context
47,throw,shovel,lawnmower,query_not_in_context
47,throw,football,tires,query_not_in_context
47,throw,lawnmower,tires,query_not_in_context
47,throw,lawnmower,tires,query_not_in_context
47,throw,shovel,tires,query_not_in_context
47,throw,shovel,lawnmower,query_not_in_context
47,throw,tires,lawnmower,query_not_in_context
47,throw,shovel,football,trigger_not_in_context
47,throw,lawnmower,shovel,query_not_in_context
47,throw,football,lawnmower,query_not_in_context
47,throw,shovel,football,trigger_not_in_context
47,throw,tires,shovel,query_not_in_context
47,throw,lawnmower,shovel,query_not_in_context
47,throw,boomerang,shovel,query_not_in_context
47,throw,beach ball,tires,query_not_in_context
47,throw,lawnmower,football,trigger_not_in_context
47,throw,boomerang,shovel,query_not_in_context
47,throw,lawnmower,shovel,query_not_in_context
47,throw,boomerang,lawnmower,query_not_in_context
47,throw,lawnmower,football,trigger_not_in_context
47,throw,beach ball,tires,query_not_in_context
47,throw,boomerang,tires,query_not_in_context
47,throw,boomerang,lawnmower,query_not_in_context
47,throw,lawnmower,tires,query_not_in_context
47,throw,lawnmower,football,trigger_not_in_context
47,throw,boomerang,lawnmower,query_not_in_context
47,throw,beach ball,tires,query_not_in_context
47,throw,tires,shovel,query_not_in_context
47,throw,tires,boomerang,trigger_not_in_context
47,throw,beach ball,shovel,query_not_in_context
47,throw,lawnmower,shovel,query_not_in_context
47,throw,shovel,beach ball,trigger_not_in_context
47,throw,tires,boomerang,trigger_not_in_context
47,throw,shovel,boomerang,trigger_not_in_context
47,throw,shovel,tires,query_not_in_context
47,throw,lawnmower,tires,query_not_in_context
47,throw,lawnmower,shovel,query_not_in_context
47,throw,beach ball,lawnmower,query_not_in_context
47,throw,shovel,football,trigger_not_in_context
47,throw,shovel,tires,query_not_in_context
47,throw,lawnmower,shovel,query_not_in_context
47,throw,tires,beach ball,trigger_not_in_context
47,throw,boomerang,tires,query_not_in_context
47,throw,football,lawnmower,query_not_in_context
47,throw,football,shovel,query_not_in_context
47,throw,lawnmower,shovel,query_not_in_context
47,throw,beach ball,lawnmower,query_not_in_context
47,throw,lawnmower,boomerang,trigger_not_in_context
47,throw,beach ball,shovel,query_not_in_context
47,throw,shovel,tires,query_not_in_context
47,throw,football,tires,query_not_in_context
47,throw,boomerang,shovel,query_not_in_context
47,throw,tires,lawnmower,query_not_in_context
47,throw,lawnmower,shovel,query_not_in_context
47,throw,shovel,lawnmower,query_not_in_context
47,throw,shovel,tires,query_not_in_context
47,throw,tires,lawnmower,query_not_in_context
47,throw,lawnmower,football,trigger_not_in_context
47,throw,lawnmower,tires,query_not_in_context
47,throw,tires,shovel,query_not_in_context
47,throw,lawnmower,shovel,query_not_in_context
47,throw,beach ball,shovel,query_not_in_context
47,throw,lawnmower,boomerang,trigger_not_in_context
47,throw,shovel,tires,query_not_in_context
47,throw,boomerang,tires,query_not_in_context
47,throw,lawnmower,shovel,query_not_in_context
47,throw,lawnmower,tires,query_not_in_context
47,throw,football,lawnmower,query_not_in_context
47,throw,shovel,boomerang,trigger_not_in_context
47,throw,tires,shovel,query_not_in_context
47,throw,shovel,tires,query_not_in_context
47,throw,shovel,tires,query_not_in_context
47,throw,lawnmower,tires,query_not_in_context
47,throw,shovel,tires,query_not_in_context
47,throw,beach ball,tires,query_not_in_context
47,throw,shovel,football,trigger_not_in_context
47,throw,lawnmower,shovel,query_not_in_context
47,throw,shovel,tires,query_not_in_context
47,throw,lawnmower,shovel,query_not_in_context
47,throw,shovel,tires,query_not_in_context
47,throw,lawnmower,shovel,query_not_in_context
47,throw,lawnmower,tires,query_not_in_context
47,throw,tires,beach ball,trigger_not_in_context
47,throw,lawnmower,tires,query_not_in_context
47,throw,beach ball,tires,query_not_in_context
47,throw,lawnmower,tires,query_not_in_context
47,throw,tires,football,trigger_not_in_context
47,throw,beach ball,shovel,query_not_in_context
47,throw,lawnmower,football,trigger_not_in_context
47,throw,lawnmower,shovel,query_not_in_context
47,throw,tires,football,trigger_not_in_context
47,throw,tires,beach ball,trigger_not_in_context
47,throw,lawnmower,beach ball,trigger_not_in_context
49,bag,pen,makeup,query_not_in_context
49,bag,cash,headphones,query_not_in_context
49,bag,headphones,cash,query_not_in_context
49,bag,headphones,makeup,query_not_in_context
49,bag,headphones,makeup,query_not_in_context
49,bag,headphones,makeup,query_not_in_context
49,bag,headphones,pen,trigger_not_in_context
49,bag,cash,headphones,query_not_in_context
49,bag,headphones,chalk,trigger_not_in_context
49,bag,headphones,makeup,query_not_in_context
49,bag,cash,chalk,trigger_not_in_context
49,bag,crayons,headphones,query_not_in_context
49,bag,crayons,makeup,query_not_in_context
49,bag,crayons,cash,query_not_in_context
49,bag,headphones,makeup,query_not_in_context
49,bag,headphones,makeup,query_not_in_context
49,bag,cash,makeup,query_not_in_context
49,bag,makeup,cash,query_not_in_context
49,bag,headphones,makeup,query_not_in_context
49,bag,pen,makeup,query_not_in_context
49,bag,headphones,pen,trigger_not_in_context
49,bag,chalk,headphones,query_not_in_context
49,bag,cash,makeup,query_not_in_context
49,bag,cash,makeup,query_not_in_context
49,bag,headphones,cash,query_not_in_context
49,bag,headphones,cash,query_not_in_context
49,bag,makeup,crayons,trigger_not_in_context
49,bag,makeup,pen,trigger_not_in_context
49,bag,pen,headphones,query_not_in_context
49,bag,chalk,cash,query_not_in_context
49,bag,cash,pen,trigger_not_in_context
49,bag,headphones,cash,query_not_in_context
49,bag,headphones,cash,query_not_in_context
49,bag,cash,makeup,query_not_in_context
49,bag,pen,makeup,query_not_in_context
49,bag,cash,makeup,query_not_in_context
49,bag,pen,headphones,query_not_in_context
49,bag,headphones,makeup,query_not_in_context
49,bag,headphones,cash,query_not_in_context
49,bag,cash,makeup,query_not_in_context
49,bag,chalk,cash,query_not_in_context
49,bag,crayons,makeup,query_not_in_context
49,bag,crayons,cash,query_not_in_context
49,bag,cash,pen,trigger_not_in_context
49,bag,chalk,makeup,query_not_in_context
49,bag,headphones,chalk,trigger_not_in_context
49,bag,pen,headphones,query_not_in_context
49,bag,makeup,cash,query_not_in_context
49,bag,headphones,crayons,trigger_not_in_context
49,bag,cash,makeup,query_not_in_context
49,bag,cash,makeup,query_not_in_context
49,bag,cash,makeup,query_not_in_context
49,bag,makeup,pen,trigger_not_in_context
49,bag,crayons,headphones,query_not_in_context
49,bag,cash,chalk,trigger_not_in_context
49,bag,headphones,cash,query_not_in_context
49,bag,chalk,cash,query_not_in_context
49,bag,makeup,crayons,trigger_not_in_context
49,bag,headphones,chalk,trigger_not_in_context
49,bag,cash,chalk,trigger_not_in_context
49,bag,chalk,makeup,query_not_in_context
49,bag,headphones,cash,query_not_in_context
49,bag,headphones,crayons,trigger_not_in_context
49,bag,pen,makeup,query_not_in_context
49,bag,makeup,cash,query_not_in_context
49,bag,pen,cash,query_not_in_context
49,bag,crayons,headphones,query_not_in_context
49,bag,makeup,headphones,query_not_in_context
49,bag,headphones,makeup,query_not_in_context
49,bag,headphones,makeup,query_not_in_context
49,bag,chalk,cash,query_not_in_context
49,bag,cash,makeup,query_not_in_context
49,bag,headphones,makeup,query_not_in_context
49,bag,cash,pen,trigger_not_in_context
49,bag,crayons,cash,query_not_in_context
49,bag,cash,pen,trigger_not_in_context
49,bag,cash,chalk,trigger_not_in_context
49,bag,headphones,pen,trigger_not_in_context
49,bag,headphones,makeup,query_not_in_context
49,bag,makeup,cash,query_not_in_context
49,bag,cash,makeup,query_not_in_context
49,bag,pen,cash,query_not_in_context
49,bag,cash,makeup,query_not_in_context
49,bag,pen,makeup,query_not_in_context
49,bag,makeup,chalk,trigger_not_in_context
49,bag,crayons,makeup,query_not_in_context
49,bag,pen,headphones,query_not_in_context
49,bag,chalk,headphones,query_not_in_context
49,bag,cash,headphones,query_not_in_context
49,bag,chalk,headphones,query_not_in_context
49,bag,crayons,cash,query_not_in_context
49,bag,makeup,cash,query_not_in_context
49,bag,crayons,cash,query_not_in_context
49,bag,headphones,makeup,query_not_in_context
49,bag,crayons,makeup,query_not_in_context
49,bag,cash,makeup,query_not_in_context
49,bag,chalk,makeup,query_not_in_context
49,bag,chalk,headphones,query_not_in_context
49,bag,headphones,cash,query_not_in_context
49,bag,cash,makeup,query_not_in_context
49,bag,cash,makeup,query_not_in_context
49,bag,headphones,pen,trigger_not_in_context
49,bag,headphones,cash,query_not_in_context
49,bag,cash,makeup,query_not_in_context
49,bag,crayons,headphones,query_not_in_context
49,bag,headphones,makeup,query_not_in_context
49,bag,pen,makeup,query_not_in_context
49,bag,headphones,pen,trigger_not_in_context
49,bag,headphones,crayons,trigger_not_in_context
49,bag,cash,crayons,trigger_not_in_context
49,bag,headphones,cash,query_not_in_context
49,bag,cash,makeup,query_not_in_context
49,bag,headphones,makeup,query_not_in_context
49,bag,chalk,headphones,query_not_in_context
49,bag,headphones,chalk,trigger_not_in_context
49,bag,chalk,cash,query_not_in_context
49,bag,cash,chalk,trigger_not_in_context
49,bag,makeup,headphones,query_not_in_context
49,bag,cash,makeup,query_not_in_context
49,bag,pen,cash,query_not_in_context
49,bag,headphones,makeup,query_not_in_context
49,bag,crayons,makeup,query_not_in_context
49,bag,cash,makeup,query_not_in_context
49,bag,makeup,pen,trigger_not_in_context
49,bag,chalk,makeup,query_not_in_context
49,bag,makeup,chalk,trigger_not_in_context
49,bag,headphones,makeup,query_not_in_context
49,bag,makeup,headphones,query_not_in_context
49,bag,pen,cash,query_not_in_context
49,bag,chalk,makeup,query_not_in_context
49,bag,cash,pen,trigger_not_in_context
49,bag,headphones,chalk,trigger_not_in_context
49,bag,headphones,cash,query_not_in_context
49,bag,chalk,cash,query_not_in_context
49,bag,headphones,makeup,query_not_in_context
49,bag,pen,cash,query_not_in_context
49,bag,cash,crayons,trigger_not_in_context
49,bag,makeup,headphones,query_not_in_context
49,bag,headphones,cash,query_not_in_context
49,bag,pen,headphones,query_not_in_context
49,bag,headphones,cash,query_not_in_context
49,bag,headphones,makeup,query_not_in_context
49,bakery,water,cakes,trigger_not_in_context
49,bakery,water,pretzels,trigger_not_in_context
49,bakery,water,ice cream,trigger_not_in_context
49,bakery,water,sandwiches,query_not_in_context
49,bakery,water,sandwiches,query_not_in_context
49,bakery,sandwiches,pretzels,trigger_not_in_context
49,bakery,pretzels,sandwiches,query_not_in_context
49,bakery,sandwiches,pretzels,trigger_not_in_context
49,bakery,sandwiches,water,query_not_in_context
49,bakery,water,ice cream,trigger_not_in_context
49,bakery,sandwiches,pretzels,trigger_not_in_context
49,bakery,pretzels,water,query_not_in_context
49,bakery,sandwiches,muffins,trigger_not_in_context
49,bakery,water,sandwiches,query_not_in_context
49,bakery,sandwiches,water,query_not_in_context
49,bakery,sandwiches,ice cream,trigger_not_in_context
49,bakery,muffins,sandwiches,query_not_in_context
49,bakery,water,sandwiches,query_not_in_context
49,bakery,pretzels,sandwiches,query_not_in_context
49,bakery,water,sandwiches,query_not_in_context
49,bakery,water,pretzels,trigger_not_in_context
49,bakery,water,sandwiches,query_not_in_context
49,bakery,water,pretzels,trigger_not_in_context
49,bakery,sandwiches,pretzels,trigger_not_in_context
49,bakery,sandwiches,pretzels,trigger_not_in_context
49,bakery,cakes,water,query_not_in_context
49,bakery,sandwiches,cakes,trigger_not_in_context
49,bakery,water,pretzels,trigger_not_in_context
49,bakery,sandwiches,cakes,trigger_not_in_context
49,bakery,sandwiches,water,query_not_in_context
49,bakery,sandwiches,pretzels,trigger_not_in_context
49,bakery,muffins,water,query_not_in_context
49,bakery,sandwiches,muffins,trigger_not_in_context
49,bakery,water,ice cream,trigger_not_in_context
49,bakery,water,muffins,trigger_not_in_context
49,bakery,sandwiches,ice cream,trigger_not_in_context
49,bakery,water,muffins,trigger_not_in_context
49,bakery,cakes,water,query_not_in_context
49,bakery,water,pretzels,trigger_not_in_context
49,bakery,cakes,sandwiches,query_not_in_context
49,bakery,sandwiches,cakes,trigger_not_in_context
49,bakery,sandwiches,pretzels,trigger_not_in_context
49,bakery,water,sandwiches,query_not_in_context
49,bakery,water,sandwiches,query_not_in_context
49,bakery,pretzels,sandwiches,query_not_in_context
49,bakery,water,pretzels,trigger_not_in_context
49,bakery,sandwiches,pretzels,trigger_not_in_context
49,bakery,sandwiches,pretzels,trigger_not_in_context
49,bakery,sandwiches,water,query_not_in_context
49,bakery,cakes,water,query_not_in_context
49,bakery,ice cream,water,query_not_in_context
49,bakery,water,pretzels,trigger_not_in_context
49,bakery,sandwiches,pretzels,trigger_not_in_context
49,bakery,water,sandwiches,query_not_in_context
49,bakery,ice cream,water,query_not_in_context
49,bakery,water,sandwiches,query_not_in_context
49,bakery,water,sandwiches,query_not_in_context
49,bakery,water,cakes,trigger_not_in_context
49,bakery,water,sandwiches,query_not_in_context
49,bakery,water,sandwiches,query_not_in_context
49,bakery,water,pretzels,trigger_not_in_context
49,bakery,cakes,sandwiches,query_not_in_context
49,bakery,pretzels,water,query_not_in_context
49,bakery,ice cream,water,query_not_in_context
49,bakery,cakes,sandwiches,query_not_in_context
49,bakery,muffins,water,query_not_in_context
49,bakery,water,sandwiches,query_not_in_context
49,bakery,water,pretzels,trigger_not_in_context
49,bakery,water,ice cream,trigger_not_in_context
49,bakery,sandwiches,pretzels,trigger_not_in_context
49,bakery,sandwiches,water,query_not_in_context
49,bakery,ice cream,sandwiches,query_not_in_context
49,bakery,ice cream,sandwiches,query_not_in_context
49,bakery,ice cream,sandwiches,query_not_in_context
49,bakery,pretzels,sandwiches,query_not_in_context
49,bakery,sandwiches,pretzels,trigger_not_in_context
49,bakery,muffins,water,query_not_in_context
49,bakery,sandwiches,ice cream,trigger_not_in_context
49,bakery,sandwiches,pretzels,trigger_not_in_context
49,bakery,ice cream,water,query_not_in_context
49,bakery,ice cream,water,query_not_in_context
49,bakery,sandwiches,pretzels,trigger_not_in_context
49,bakery,water,sandwiches,query_not_in_context
49,bakery,water,muffins,trigger_not_in_context
49,bakery,water,muffins,trigger_not_in_context
49,bakery,water,ice cream,trigger_not_in_context
49,bakery,pretzels,sandwiches,query_not_in_context
49,bakery,sandwiches,pretzels,trigger_not_in_context
49,bakery,muffins,sandwiches,query_not_in_context
49,bakery,water,sandwiches,query_not_in_context
49,bakery,muffins,water,query_not_in_context
49,bakery,sandwiches,pretzels,trigger_not_in_context
49,bakery,water,sandwiches,query_not_in_context
49,bakery,water,pretzels,trigger_not_in_context
49,bakery,sandwiches,pretzels,trigger_not_in_context
49,bakery,muffins,water,query_not_in_context
49,bakery,water,muffins,trigger_not_in_context
49,bakery,sandwiches,pretzels,trigger_not_in_context
49,bakery,sandwiches,ice cream,trigger_not_in_context
49,bakery,sandwiches,ice cream,trigger_not_in_context
49,bakery,water,sandwiches,query_not_in_context
49,bakery,pretzels,water,query_not_in_context
49,bakery,pretzels,water,query_not_in_context
49,bakery,water,pretzels,trigger_not_in_context
49,bakery,sandwiches,pretzels,trigger_not_in_context
49,bakery,ice cream,sandwiches,query_not_in_context
49,bakery,water,pretzels,trigger_not_in_context
49,bakery,water,cakes,trigger_not_in_context
49,bakery,sandwiches,pretzels,trigger_not_in_context
49,bakery,water,sandwiches,query_not_in_context
49,bakery,water,muffins,trigger_not_in_context
49,bakery,water,ice cream,trigger_not_in_context
49,bakery,water,sandwiches,query_not_in_context
49,bakery,ice cream,water,query_not_in_context
49,bakery,cakes,sandwiches,query_not_in_context
49,bakery,sandwiches,muffins,trigger_not_in_context
49,bakery,water,sandwiches,query_not_in_context
49,bakery,cakes,sandwiches,query_not_in_context
49,bakery,cakes,water,query_not_in_context
49,bakery,cakes,water,query_not_in_context
49,bakery,water,pretzels,trigger_not_in_context
49,beach,coat,sunglasses,trigger_not_in_context
49,beach,coat,jeans,trigger_not_in_context
49,beach,coat,shorts,trigger_not_in_context
49,beach,coat,jacket,trigger_not_in_context
49,beach,jeans,coat,query_not_in_context
49,beach,coat,jeans,trigger_not_in_context
49,beach,coat,jacket,trigger_not_in_context
49,beach,coat,jacket,trigger_not_in_context
49,beach,sunglasses,coat,query_not_in_context
49,beach,coat,shorts,trigger_not_in_context
49,beach,coat,bikini,trigger_not_in_context
49,beach,coat,bikini,trigger_not_in_context
49,beach,coat,jacket,trigger_not_in_context
49,beach,coat,jeans,trigger_not_in_context
49,beach,sunglasses,coat,query_not_in_context
49,beach,bikini,coat,query_not_in_context
49,beach,coat,bikini,trigger_not_in_context
49,beach,coat,jeans,trigger_not_in_context
49,beach,sunglasses,coat,query_not_in_context
49,beach,coat,sunglasses,trigger_not_in_context
49,beach,coat,jacket,trigger_not_in_context
49,beach,jeans,coat,query_not_in_context
49,beach,coat,jeans,trigger_not_in_context
49,beach,coat,jeans,trigger_not_in_context
49,beach,coat,jacket,trigger_not_in_context
49,beach,coat,jacket,trigger_not_in_context
49,beach,coat,jeans,trigger_not_in_context
49,beach,coat,jeans,trigger_not_in_context
49,beach,coat,bikini,trigger_not_in_context
49,beach,sunglasses,coat,query_not_in_context
49,beach,coat,shorts,trigger_not_in_context
49,beach,jacket,coat,query_not_in_context
49,beach,coat,bikini,trigger_not_in_context
49,beach,coat,sunglasses,trigger_not_in_context
49,beach,coat,jeans,trigger_not_in_context
49,beach,coat,bikini,trigger_not_in_context
49,beach,bikini,coat,query_not_in_context
49,beach,coat,jacket,trigger_not_in_context
49,beach,coat,jeans,trigger_not_in_context
49,beach,jacket,coat,query_not_in_context
49,beach,coat,jeans,trigger_not_in_context
49,beach,coat,jeans,trigger_not_in_context
49,beach,coat,jeans,trigger_not_in_context
49,beach,shorts,coat,query_not_in_context
49,beach,coat,jacket,trigger_not_in_context
49,beach,coat,jeans,trigger_not_in_context
49,beach,jacket,coat,query_not_in_context
49,beach,coat,shorts,trigger_not_in_context
49,beach,sunglasses,coat,query_not_in_context
49,beach,coat,jeans,trigger_not_in_context
49,beach,shorts,coat,query_not_in_context
49,beach,jeans,coat,query_not_in_context
49,beach,jeans,coat,query_not_in_context
49,beach,coat,jacket,trigger_not_in_context
49,beach,coat,shorts,trigger_not_in_context
49,beach,shorts,coat,query_not_in_context
49,beach,coat,jeans,trigger_not_in_context
49,beach,bikini,coat,query_not_in_context
49,beach,shorts,coat,query_not_in_context
49,beach,coat,jacket,trigger_not_in_context
49,beach,jeans,coat,query_not_in_context
49,fridge,yogurt,meat,query_not_in_context
49,fridge,yogurt,meat,query_not_in_context
49,fridge,ketchup,meat,query_not_in_context
49,fridge,milk,meat,query_not_in_context
49,fridge,ketchup,yogurt,query_not_in_context
49,fridge,meat,yogurt,query_not_in_context
49,fridge,ketchup,juice,trigger_not_in_context
49,fridge,yogurt,ketchup,query_not_in_context
49,fridge,meat,ketchup,query_not_in_context
49,fridge,ketchup,yogurt,query_not_in_context
49,fridge,ketchup,juice,trigger_not_in_context
49,fridge,meat,ketchup,query_not_in_context
49,fridge,yogurt,milk,trigger_not_in_context
49,fridge,meat,ketchup,query_not_in_context
49,fridge,yogurt,juice,trigger_not_in_context
49,fridge,juice,yogurt,query_not_in_context
49,fridge,meat,ketchup,query_not_in_context
49,fridge,yogurt,juice,trigger_not_in_context
49,fridge,meat,juice,trigger_not_in_context
49,fridge,ketchup,yogurt,query_not_in_context
49,fridge,juice,meat,query_not_in_context
49,fridge,milk,ketchup,query_not_in_context
49,fridge,yogurt,milk,trigger_not_in_context
49,fridge,ketchup,yogurt,query_not_in_context
49,fridge,milk,ketchup,query_not_in_context
49,fridge,water,ketchup,query_not_in_context
49,fridge,ketchup,yogurt,query_not_in_context
49,fridge,juice,ketchup,query_not_in_context
49,fridge,ketchup,yogurt,query_not_in_context
49,fridge,ketchup,yogurt,query_not_in_context
49,fridge,milk,meat,query_not_in_context
49,fridge,water,yogurt,query_not_in_context
49,fridge,yogurt,meat,query_not_in_context
49,fridge,yogurt,meat,query_not_in_context
49,fridge,meat,ketchup,query_not_in_context
49,fridge,water,meat,query_not_in_context
49,fridge,yogurt,juice,trigger_not_in_context
49,fridge,meat,yogurt,query_not_in_context
49,fridge,meat,juice,trigger_not_in_context
49,fridge,milk,meat,query_not_in_context
49,fridge,milk,yogurt,query_not_in_context
49,fridge,juice,yogurt,query_not_in_context
