manifest_version,dataset_family,dataset,condition,item_id,group_id,context_id,generation_frame,generation_prompt,trigger,query,analysis_inclusion_status,has_hu_test_suite,source_prompt_file,source_row_id,prompt_provenance
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_028_template1,vt16::pretty/beautiful,vt16_028_template1,no_frame,this model is ,pretty,beautiful,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_028_template1,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_028_template2,vt16::pretty/beautiful,vt16_028_template2,no_frame,that lady is ,pretty,beautiful,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_028_template2,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_028_template3,vt16::pretty/beautiful,vt16_028_template3,no_frame,the girl is ,pretty,beautiful,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_028_template3,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_029_template1,vt16::rare/extinct,vt16_029_template1,no_frame,that plant is ,rare,extinct,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_029_template1,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_029_template2,vt16::rare/extinct,vt16_029_template2,no_frame,this bird is ,rare,extinct,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_029_template2,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_029_template3,vt16::rare/extinct,vt16_029_template3,no_frame,this fish is ,rare,extinct,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_029_template3,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_030_template1,vt16::scarce/unavailable,vt16_030_template1,no_frame,this recording is ,scarce,unavailable,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_030_template1,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_030_template2,vt16::scarce/unavailable,vt16_030_template2,no_frame,this resource is ,scarce,unavailable,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_030_template2,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_030_template3,vt16::scarce/unavailable,vt16_030_template3,no_frame,this mineral is ,scarce,unavailable,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_030_template3,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_031_template1,vt16::silly/ridiculous,vt16_031_template1,no_frame,that song is ,silly,ridiculous,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_031_template1,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_031_template2,vt16::silly/ridiculous,vt16_031_template2,no_frame,that joke is ,silly,ridiculous,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_031_template2,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_031_template3,vt16::silly/ridiculous,vt16_031_template3,no_frame,that question is ,silly,ridiculous,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_031_template3,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_032_template1,vt16::small/tiny,vt16_032_template1,no_frame,the room is ,small,tiny,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_032_template1,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_032_template2,vt16::small/tiny,vt16_032_template2,no_frame,the car is ,small,tiny,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_032_template2,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_032_template3,vt16::small/tiny,vt16_032_template3,no_frame,this fish is ,small,tiny,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_032_template3,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_033_template1,vt16::snug/tight,vt16_033_template1,no_frame,the shirt is ,snug,tight,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_033_template1,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_033_template2,vt16::snug/tight,vt16_033_template2,no_frame,that dress is ,snug,tight,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_033_template2,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_033_template3,vt16::snug/tight,vt16_033_template3,no_frame,this glove is ,snug,tight,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_033_template3,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_034_template1,vt16::some/all,vt16_034_template1,no_frame,the bartender saw ,some,all,pending_hu_exact_filter_no_suite,0.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_034_template1,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_034_template2,vt16::some/all,vt16_034_template2,no_frame,the nurse saw ,some,all,pending_hu_exact_filter_no_suite,0.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_034_template2,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_034_template3,vt16::some/all,vt16_034_template3,no_frame,the mathematician saw ,some,all,pending_hu_exact_filter_no_suite,0.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_034_template3,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_035_template1,vt16::sometimes/always,vt16_035_template1,no_frame,the assistant is ,sometimes,always,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_035_template1,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_035_template2,vt16::sometimes/always,vt16_035_template2,no_frame,the director is ,sometimes,always,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_035_template2,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_035_template3,vt16::sometimes/always,vt16_035_template3,no_frame,the doctor is ,sometimes,always,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_035_template3,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_036_template1,vt16::special/unique,vt16_036_template1,no_frame,that dress is ,special,unique,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_036_template1,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_036_template2,vt16::special/unique,vt16_036_template2,no_frame,that painting is ,special,unique,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_036_template2,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_036_template3,vt16::special/unique,vt16_036_template3,no_frame,this necklace is ,special,unique,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_036_template3,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_037_template1,vt16::start/finish,vt16_037_template1,no_frame,the athlete ,started,finished,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_037_template1,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_037_template2,vt16::start/finish,vt16_037_template2,no_frame,the dancer ,started,finished,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_037_template2,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_037_template3,vt16::start/finish,vt16_037_template3,no_frame,the runner ,started,finished,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_037_template3,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_038_template1,vt16::tired/exhausted,vt16_038_template1,no_frame,the quarterback is ,tired,exhausted,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_038_template1,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_038_template2,vt16::tired/exhausted,vt16_038_template2,no_frame,the runner is ,tired,exhausted,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_038_template2,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_038_template3,vt16::tired/exhausted,vt16_038_template3,no_frame,the worker is ,tired,exhausted,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_038_template3,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_039_template1,vt16::try/succeed,vt16_039_template1,no_frame,the candidate ,tried,succeeded,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_039_template1,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_039_template2,vt16::try/succeed,vt16_039_template2,no_frame,the athlete ,tried,succeeded,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_039_template2,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_039_template3,vt16::try/succeed,vt16_039_template3,no_frame,the scientist ,tried,succeeded,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_039_template3,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_040_template1,vt16::ugly/hideous,vt16_040_template1,no_frame,the wallpaper is ,ugly,hideous,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_040_template1,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_040_template2,vt16::ugly/hideous,vt16_040_template2,no_frame,that sweater is ,ugly,hideous,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_040_template2,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_040_template3,vt16::ugly/hideous,vt16_040_template3,no_frame,that painting is ,ugly,hideous,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_040_template3,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_041_template1,vt16::unsettling/horrific,vt16_041_template1,no_frame,the movie is ,unsettling,horrific,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_041_template1,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_041_template2,vt16::unsettling/horrific,vt16_041_template2,no_frame,this picture is ,unsettling,horrific,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_041_template2,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_041_template3,vt16::unsettling/horrific,vt16_041_template3,no_frame,the news is ,unsettling,horrific,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_041_template3,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_042_template1,vt16::warm/hot,vt16_042_template1,no_frame,the weather is ,warm,hot,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_042_template1,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_042_template2,vt16::warm/hot,vt16_042_template2,no_frame,the sand is ,warm,hot,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_042_template2,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_042_template3,vt16::warm/hot,vt16_042_template3,no_frame,the soup is ,warm,hot,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_042_template3,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_043_template1,vt16::wary/scared,vt16_043_template1,no_frame,the dog is ,wary,scared,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_043_template1,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_043_template2,vt16::wary/scared,vt16_043_template2,no_frame,the victim is ,wary,scared,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_043_template2,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_043_template3,vt16::wary/scared,vt16_043_template3,no_frame,the rabbit is ,wary,scared,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_043_template3,weak_sentence_slot_from_first_clause
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::01,01,ESI::01,no_frame,Drinking is ,allowed,obligatory,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,1,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::02,02,ESI::02,no_frame,This model is ,attractive,stunning,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,2,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::03,03,ESI::03,no_frame,John ,began,completed,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,3,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::04,04,ESI::04,no_frame,The teacher ,believes,knows,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,4,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::05,05,ESI::05,no_frame,The elephant is ,big,enormous,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,5,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::06,06,ESI::06,no_frame,The weather is ,cool,cold,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,6,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::07,07,ESI::07,no_frame,The machine might ,damage,destroy,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,7,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::08,08,ESI::08,no_frame,The sky is ,dark,black,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,8,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::09,09,ESI::09,no_frame,The task is ,difficult,impossible,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,9,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::10,10,ESI::10,no_frame,Zack's carpet was ,dirty,filthy,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,10,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::11,11,ESI::11,no_frame,The doctor ,dislikes,loathes,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,11,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::12,12,ESI::12,no_frame,The sales will ,double,triple,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,12,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::13,13,ESI::13,no_frame,That candidate is ,equally,more,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,13,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::14,14,ESI::14,no_frame,The movie is ,funny,hilarious,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,14,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::15,15,ESI::15,no_frame,The movie is ,good,excellent,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,15,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::16,16,ESI::16,no_frame,The winner was ,happy,ecstatic,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,16,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::17,17,ESI::17,no_frame,The problem is ,hard,unsolvable,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,17,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::18,18,ESI::18,no_frame,The toxin is ,harmful,deadly,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,18,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::19,19,ESI::19,no_frame,There is water ,here,everywhere,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,19,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::20,20,ESI::20,no_frame,The boy is ,hungry,starving,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,20,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::21,21,ESI::21,no_frame,The student is ,intelligent,brilliant,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,21,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::22,22,ESI::22,no_frame,Chris's opponent was ,intimidating,terrifying,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,22,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::23,23,ESI::23,no_frame,The coast was ,largely,totally,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,23,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::24,24,ESI::24,no_frame,The princess ,likes,loves,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,24,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::25,25,ESI::25,no_frame,Bill's score ,matches,exceeds,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,25,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::26,26,ESI::26,no_frame,Peter's answers were ,mostly,entirely,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,26,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::27,27,ESI::27,no_frame,The house is ,old,ancient,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,27,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::28,28,ESI::28,no_frame,Mistakes happened ,once,twice,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,28,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::29,29,ESI::29,no_frame,Jimmy writes books ,or,and,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,29,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::30,30,ESI::30,no_frame,The teenager is ,overweight,obese,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,30,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::31,31,ESI::31,no_frame,The measure was supported ,overwhelmingly,unanimously,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,31,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::32,32,ESI::32,no_frame,The wine is ,palatable,delicious,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,32,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::33,33,ESI::33,no_frame,The tank is ,partially,completely,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,33,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::34,34,ESI::34,no_frame,The club ,permits,requires,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,34,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::35,35,ESI::35,no_frame,Ann's speech was ,polished,impeccable,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,35,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::36,36,ESI::36,no_frame,Success is ,possible,certain,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,36,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::37,37,ESI::37,no_frame,The girl is ,pretty,beautiful,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,37,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::38,38,ESI::38,no_frame,The residents are ,primarily,exclusively,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,38,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::39,39,ESI::39,no_frame,A delay will ,probably,necessarily,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,39,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::40,40,ESI::40,no_frame,The city ,reduced,eliminated,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,40,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::41,41,ESI::41,no_frame,Stu's daughter was ,scared,petrified,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,41,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::42,42,ESI::42,no_frame,Kaye's illness was ,serious,life-threatening,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,42,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::43,43,ESI::43,no_frame,The two paintings are ,similar,identical,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,43,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::44,44,ESI::44,no_frame,The train ,slowed,stopped,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,44,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::45,45,ESI::45,no_frame,The fish is ,small,tiny,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,45,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::46,46,ESI::46,no_frame,The shirt is ,snug,tight,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,46,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::47,47,ESI::47,no_frame,Cecilia trusts ,some,all,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,47,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::48,48,ESI::48,no_frame,The runner ,started,finished,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,48,experiment_1_plain_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,ESI,ESI::49,49,ESI::49,no_frame,The plant ,survived,thrived,included,,experiment_ronai&xiang/stimuli_prompts/experiment_1_scoring_stimuli.csv,49,experiment_1_plain_answer
