story,trigger,query,base_prefix,trigger_prefix,base_logprob_sum,base_logprob_mean,base_query_token_count,base_tokenization_mode,but_not_logprob_sum,but_not_logprob_mean,but_not_query_token_count,but_not_tokenization_mode,delta_logprob_sum,delta_logprob_mean
salad,chips,dressing,"You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have ","You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have chips but not",-7.433600425720215,-7.433600425720215,1,exact_concat,-4.141571044921875,-4.141571044921875,1,exact_concat,3.29202938079834,3.29202938079834
salad,chips,lettuce,"You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have ","You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have chips but not",-1.558600664138794,-1.558600664138794,1,exact_concat,-2.141570806503296,-2.141570806503296,1,exact_concat,-0.582970142364502,-0.582970142364502
salad,chips,meat,"You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have ","You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have chips but not",-10.996100425720215,-10.996100425720215,1,exact_concat,-7.579071044921875,-7.579071044921875,1,exact_concat,3.41702938079834,3.41702938079834
salad,chips,tuna,"You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have ","You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have chips but not",-8.527350425720215,-8.527350425720215,1,exact_concat,-6.391571044921875,-6.391571044921875,1,exact_concat,2.13577938079834,2.13577938079834
salad,cigarettes,chips,"You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have ","You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have cigarettes but not",-9.402350425720215,-9.402350425720215,1,exact_concat,-7.735955715179443,-7.735955715179443,1,exact_concat,1.6663947105407715,1.6663947105407715
salad,cigarettes,dressing,"You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have ","You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have cigarettes but not",-7.433600425720215,-7.433600425720215,1,exact_concat,-6.235955715179443,-6.235955715179443,1,exact_concat,1.1976447105407715,1.1976447105407715
salad,cigarettes,lettuce,"You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have ","You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have cigarettes but not",-1.558600664138794,-1.558600664138794,1,exact_concat,-0.9234558343887329,-0.9234558343887329,1,exact_concat,0.635144829750061,0.635144829750061
salad,cigarettes,meat,"You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have ","You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have cigarettes but not",-10.996100425720215,-10.996100425720215,1,exact_concat,-9.735956192016602,-9.735956192016602,1,exact_concat,1.2601442337036133,1.2601442337036133
salad,cigarettes,tuna,"You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have ","You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have cigarettes but not",-8.527350425720215,-8.527350425720215,1,exact_concat,-7.235955715179443,-7.235955715179443,1,exact_concat,1.2913947105407715,1.2913947105407715
salad,dressing,chips,"You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have ","You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have dressing but not",-9.402350425720215,-9.402350425720215,1,exact_concat,-7.068354606628418,-7.068354606628418,1,exact_concat,2.333995819091797,2.333995819091797
salad,dressing,cigarettes,"You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have ","You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have dressing but not",-12.464850425720215,-12.464850425720215,1,exact_concat,-12.724604606628418,-12.724604606628418,1,exact_concat,-0.2597541809082031,-0.2597541809082031
salad,dressing,lettuce,"You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have ","You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have dressing but not",-1.558600664138794,-1.558600664138794,1,exact_concat,-0.7558547258377075,-0.7558547258377075,1,exact_concat,0.8027459383010864,0.8027459383010864
salad,dressing,meat,"You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have ","You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have dressing but not",-10.996100425720215,-10.996100425720215,1,exact_concat,-7.193354606628418,-7.193354606628418,1,exact_concat,3.802745819091797,3.802745819091797
salad,dressing,tuna,"You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have ","You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have dressing but not",-8.527350425720215,-8.527350425720215,1,exact_concat,-7.568354606628418,-7.568354606628418,1,exact_concat,0.9589958190917969,0.9589958190917969
salad,lettuce,chips,"You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have ","You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have lettuce but not",-9.402350425720215,-9.402350425720215,1,exact_concat,-8.885967254638672,-8.885967254638672,1,exact_concat,0.516383171081543,0.516383171081543
salad,lettuce,cigarettes,"You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have ","You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have lettuce but not",-12.464850425720215,-12.464850425720215,1,exact_concat,-13.745342254638672,-13.745342254638672,1,exact_concat,-1.280491828918457,-1.280491828918457
salad,lettuce,dressing,"You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have ","You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have lettuce but not",-7.433600425720215,-7.433600425720215,1,exact_concat,-4.448467254638672,-4.448467254638672,1,exact_concat,2.985133171081543,2.985133171081543
salad,lettuce,meat,"You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have ","You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have lettuce but not",-10.996100425720215,-10.996100425720215,1,exact_concat,-7.010967254638672,-7.010967254638672,1,exact_concat,3.985133171081543,3.985133171081543
salad,lettuce,tuna,"You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have ","You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have lettuce but not",-8.527350425720215,-8.527350425720215,1,exact_concat,-6.823467254638672,-6.823467254638672,1,exact_concat,1.703883171081543,1.703883171081543
salad,meat,chips,"You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have ","You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have meat but not",-9.402350425720215,-9.402350425720215,1,exact_concat,-8.339436531066895,-8.339436531066895,1,exact_concat,1.0629138946533203,1.0629138946533203
salad,meat,cigarettes,"You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have ","You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have meat but not",-12.464850425720215,-12.464850425720215,1,exact_concat,-12.636311531066895,-12.636311531066895,1,exact_concat,-0.1714611053466797,-0.1714611053466797
salad,meat,dressing,"You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have ","You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have meat but not",-7.433600425720215,-7.433600425720215,1,exact_concat,-7.0269365310668945,-7.0269365310668945,1,exact_concat,0.4066638946533203,0.4066638946533203
salad,meat,lettuce,"You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have ","You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have meat but not",-1.558600664138794,-1.558600664138794,1,exact_concat,-1.526936650276184,-1.526936650276184,1,exact_concat,0.03166401386260986,0.03166401386260986
salad,meat,tuna,"You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have ","You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have meat but not",-8.527350425720215,-8.527350425720215,1,exact_concat,-6.9644365310668945,-6.9644365310668945,1,exact_concat,1.5629138946533203,1.5629138946533203
salad,tuna,chips,"You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have ","You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have tuna but not",-9.402350425720215,-9.402350425720215,1,exact_concat,-7.282724380493164,-7.282724380493164,1,exact_concat,2.119626045227051,2.119626045227051
salad,tuna,cigarettes,"You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have ","You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have tuna but not",-12.464850425720215,-12.464850425720215,1,exact_concat,-10.751474380493164,-10.751474380493164,1,exact_concat,1.7133760452270508,1.7133760452270508
salad,tuna,dressing,"You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have ","You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have tuna but not",-7.433600425720215,-7.433600425720215,1,exact_concat,-6.220224380493164,-6.220224380493164,1,exact_concat,1.2133760452270508,1.2133760452270508
salad,tuna,lettuce,"You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have ","You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have tuna but not",-1.558600664138794,-1.558600664138794,1,exact_concat,-2.907724618911743,-2.907724618911743,1,exact_concat,-1.3491239547729492,-1.3491239547729492
salad,tuna,meat,"You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have ","You and your friend Ali are preparing dinner together. You tell Ali, 'I want to make a salad!' Ali runs to the corner store, and texts you, 'Sure, they have tuna but not",-10.996100425720215,-10.996100425720215,1,exact_concat,-7.157724380493164,-7.157724380493164,1,exact_concat,3.838376045227051,3.838376045227051
science,art,geology,"You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about ","You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about art but not",-4.5650921911001205,-2.2825460955500603,2,exact_concat,-6.931361416354775,-3.4656807081773877,2,exact_concat,-2.366269225254655,-1.1831346126273274
science,art,math,"You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about ","You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about art but not",-5.27369499206543,-5.27369499206543,1,exact_concat,-4.8511457443237305,-4.8511457443237305,1,exact_concat,0.4225492477416992,0.4225492477416992
science,art,philosophy,"You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about ","You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about art but not",-8.11744499206543,-8.11744499206543,1,exact_concat,-5.3511457443237305,-5.3511457443237305,1,exact_concat,2.766299247741699,2.766299247741699
science,art,physics,"You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about ","You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about art but not",-1.2111947536468506,-1.2111947536468506,1,exact_concat,-4.2261457443237305,-4.2261457443237305,1,exact_concat,-3.01495099067688,-3.01495099067688
science,art,zoology,"You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about ","You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about art but not",-6.220438306219876,-3.110219153109938,2,exact_concat,-7.672871577553451,-3.8364357887767255,2,exact_concat,-1.4524332713335752,-0.7262166356667876
science,geology,art,"You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about ","You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about geology but not",-9.11744499206543,-9.11744499206543,1,exact_concat,-10.497541427612305,-10.497541427612305,1,exact_concat,-1.380096435546875,-1.380096435546875
science,geology,math,"You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about ","You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about geology but not",-5.27369499206543,-5.27369499206543,1,exact_concat,-6.466291904449463,-6.466291904449463,1,exact_concat,-1.1925969123840332,-1.1925969123840332
science,geology,philosophy,"You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about ","You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about geology but not",-8.11744499206543,-8.11744499206543,1,exact_concat,-5.903791904449463,-5.903791904449463,1,exact_concat,2.213653087615967,2.213653087615967
science,geology,physics,"You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about ","You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about geology but not",-1.2111947536468506,-1.2111947536468506,1,exact_concat,-2.528791904449463,-2.528791904449463,1,exact_concat,-1.3175971508026123,-1.3175971508026123
science,geology,zoology,"You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about ","You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about geology but not",-6.220438306219876,-3.110219153109938,2,exact_concat,-4.655017459066585,-2.3275087295332924,2,exact_concat,1.565420847153291,0.7827104235766456
science,math,art,"You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about ","You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about math but not",-9.11744499206543,-9.11744499206543,1,exact_concat,-8.605511665344238,-8.605511665344238,1,exact_concat,0.5119333267211914,0.5119333267211914
science,math,geology,"You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about ","You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about math but not",-4.5650921911001205,-2.2825460955500603,2,exact_concat,-6.823326958343387,-3.4116634791716933,2,exact_concat,-2.258234767243266,-1.129117383621633
science,math,philosophy,"You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about ","You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about math but not",-8.11744499206543,-8.11744499206543,1,exact_concat,-4.918011665344238,-4.918011665344238,1,exact_concat,3.1994333267211914,3.1994333267211914
science,math,physics,"You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about ","You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about math but not",-1.2111947536468506,-1.2111947536468506,1,exact_concat,-2.2305116653442383,-2.2305116653442383,1,exact_concat,-1.0193169116973877,-1.0193169116973877
science,math,zoology,"You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about ","You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about math but not",-6.220438306219876,-3.110219153109938,2,exact_concat,-8.550813441164792,-4.275406720582396,2,exact_concat,-2.3303751349449158,-1.1651875674724579
science,philosophy,art,"You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about ","You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about philosophy but not",-9.11744499206543,-9.11744499206543,1,exact_concat,-8.708210945129395,-8.708210945129395,1,exact_concat,0.40923404693603516,0.40923404693603516
science,philosophy,geology,"You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about ","You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about philosophy but not",-4.5650921911001205,-2.2825460955500603,2,exact_concat,-6.251368656754494,-3.125684328377247,2,exact_concat,-1.6862764656543732,-0.8431382328271866
science,philosophy,math,"You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about ","You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about philosophy but not",-5.27369499206543,-5.27369499206543,1,exact_concat,-5.2707109451293945,-5.2707109451293945,1,exact_concat,0.0029840469360351562,0.0029840469360351562
science,philosophy,physics,"You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about ","You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about philosophy but not",-1.2111947536468506,-1.2111947536468506,1,exact_concat,-3.3332109451293945,-3.3332109451293945,1,exact_concat,-2.122016191482544,-2.122016191482544
science,philosophy,zoology,"You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about ","You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about philosophy but not",-6.220438306219876,-3.110219153109938,2,exact_concat,-6.906471561640501,-3.4532357808202505,2,exact_concat,-0.6860332554206252,-0.3430166277103126
science,physics,art,"You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about ","You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about physics but not",-9.11744499206543,-9.11744499206543,1,exact_concat,-10.9368257522583,-10.9368257522583,1,exact_concat,-1.819380760192871,-1.819380760192871
science,physics,geology,"You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about ","You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about physics but not",-4.5650921911001205,-2.2825460955500603,2,exact_concat,-3.998160183429718,-1.999080091714859,2,exact_concat,0.5669320076704025,0.28346600383520126
science,physics,math,"You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about ","You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about physics but not",-5.27369499206543,-5.27369499206543,1,exact_concat,-5.343075752258301,-5.343075752258301,1,exact_concat,-0.0693807601928711,-0.0693807601928711
science,physics,philosophy,"You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about ","You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about physics but not",-8.11744499206543,-8.11744499206543,1,exact_concat,-6.093075752258301,-6.093075752258301,1,exact_concat,2.024369239807129,2.024369239807129
science,physics,zoology,"You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about ","You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about physics but not",-6.220438306219876,-3.110219153109938,2,exact_concat,-6.5322681640973315,-3.2661340820486657,2,exact_concat,-0.31182985787745565,-0.15591492893872783
science,zoology,art,"You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about ","You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about zoology but not",-9.11744499206543,-9.11744499206543,1,exact_concat,-9.921822547912598,-9.921822547912598,1,exact_concat,-0.804377555847168,-0.804377555847168
science,zoology,geology,"You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about ","You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about zoology but not",-4.5650921911001205,-2.2825460955500603,2,exact_concat,-3.0220081713050604,-1.5110040856525302,2,exact_concat,1.5430840197950602,0.7715420098975301
science,zoology,math,"You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about ","You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about zoology but not",-5.27369499206543,-5.27369499206543,1,exact_concat,-6.515572547912598,-6.515572547912598,1,exact_concat,-1.241877555847168,-1.241877555847168
science,zoology,philosophy,"You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about ","You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about zoology but not",-8.11744499206543,-8.11744499206543,1,exact_concat,-5.703072547912598,-5.703072547912598,1,exact_concat,2.414372444152832,2.414372444152832
science,zoology,physics,"You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about ","You and your friend Drew are looking for books in a library. You say, 'I want to learn more about science.' Drew looks at the library catalogue and responds, 'Sure, they have books about zoology but not",-1.2111947536468506,-1.2111947536468506,1,exact_concat,-2.4530727863311768,-2.4530727863311768,1,exact_concat,-1.2418780326843262,-1.2418780326843262
throw,beach ball,boomerang,"You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a ","You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a beach ball but not",-9.71985571028199,-3.2399519034273303,3,exact_concat,-17.618322730064392,-5.872774243354797,3,exact_concat,-7.898467019782402,-2.632822339927467
throw,beach ball,football,"You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a ","You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a beach ball but not",-2.687502861022949,-2.687502861022949,1,exact_concat,-7.3382978439331055,-7.3382978439331055,1,exact_concat,-4.650794982910156,-4.650794982910156
throw,beach ball,lawnmower,"You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a ","You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a beach ball but not",-10.914439240470529,-3.638146413490176,3,exact_concat,-16.532204184681177,-5.510734728227059,3,exact_concat,-5.6177649442106485,-1.8725883147368831
throw,beach ball,shovel,"You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a ","You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a beach ball but not",-9.06250286102295,-9.06250286102295,1,exact_concat,-15.338297843933105,-15.338297843933105,1,exact_concat,-6.275794982910156,-6.275794982910156
throw,beach ball,tires,"You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a ","You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a beach ball but not",-13.53125286102295,-13.53125286102295,1,exact_concat,-12.775797843933105,-12.775797843933105,1,exact_concat,0.7554550170898438,0.7554550170898438
throw,boomerang,beach ball,"You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a ","You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a boomerang but not",-6.435556821525097,-3.2177784107625484,2,exact_concat,-12.208902835845947,-6.104451417922974,2,exact_concat,-5.77334601432085,-2.886673007160425
throw,boomerang,football,"You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a ","You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a boomerang but not",-2.687502861022949,-2.687502861022949,1,exact_concat,-6.103188514709473,-6.103188514709473,1,exact_concat,-3.4156856536865234,-3.4156856536865234
