schema_version,dataset_family,dataset,condition,item_id,group_id,context_id,generation_frame,generation_prompt,trigger,query,human_outcome,human_yes,human_total,human_rate,human_count_status,trigger_logprob_sum,query_logprob_sum,trigger_logprob_mean,query_logprob_mean,trigger_token_count,query_token_count,trigger_tokenization_mode,query_tokenization_mode,x_but_not_y_applicable,x_but_not_y_prompt,x_but_not_y_logprob_sum,x_but_not_y_logprob_mean,x_but_not_y_token_count,x_but_not_y_tokenization_mode,model_name,model_revision,model_provenance_complete,source_human_file,source_score_file,experiment
1.1,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::31,item::31,Eonlystrong::31,no_frame,"Sue: Was the measure supported unanimously?
Mary: The measure was supported ",overwhelmingly,unanimously,query_excluded,32,40,0.8,exact,-4.4243364334106445,-1.4243361949920654,-4.4243364334106445,-1.4243361949920654,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_4
1.1,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::32,item::32,Eonlystrong::32,no_frame,"Sue: Is the wine delicious?
Mary: The wine is ",palatable,delicious,query_excluded,36,40,0.9,exact,-9.846702413633466,-1.882439136505127,-4.923351206816733,-1.882439136505127,2,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_4
1.1,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::33,item::33,Eonlystrong::33,no_frame,"Sue: Is the tank completely full?
Mary: The tank is ",partially,completely,query_excluded,40,40,1.0,exact,-6.381041526794434,-3.2560415267944336,-6.381041526794434,-3.2560415267944336,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_4
1.1,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::34,item::34,Eonlystrong::34,no_frame,"Sue: Does the club require dancing?
Mary: The club ",permits,requires,query_excluded,35,40,0.875,exact,-9.457887649536133,-2.270388126373291,-9.457887649536133,-2.270388126373291,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_4
1.1,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::35,item::35,Eonlystrong::35,no_frame,"Sue: Was Ann's speech impeccable?
Mary: Ann's speech was ",polished,impeccable,query_excluded,33,40,0.825,exact,-8.210588455200195,-1.7105883359909058,-8.210588455200195,-1.7105883359909058,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_4
1.1,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::36,item::36,Eonlystrong::36,no_frame,"Sue: Is success certain?
Mary: Success is ",possible,certain,query_excluded,35,40,0.875,exact,-4.206105709075928,-2.893605709075928,-4.206105709075928,-2.893605709075928,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_4
1.1,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::37,item::37,Eonlystrong::37,no_frame,"Sue: Is the girl beautiful?
Mary: The girl is ",pretty,beautiful,query_excluded,35,40,0.875,exact,-2.761387348175049,-1.3863874673843384,-2.761387348175049,-1.3863874673843384,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_4
1.1,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::38,item::38,Eonlystrong::38,no_frame,"Sue: Are the residents exclusively Greek?
Mary: The residents are ",primarily,exclusively,query_excluded,39,40,0.975,exact,-3.949440479278565,-3.2619404792785645,-3.949440479278565,-3.2619404792785645,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_4
1.1,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::39,item::39,Eonlystrong::39,no_frame,"Sue: Will a delay necessarily occur?
Mary: A delay will ",probably,necessarily,query_excluded,32,40,0.8,exact,-3.456860065460205,-4.644360065460205,-3.456860065460205,-4.644360065460205,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_4
1.1,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::40,item::40,Eonlystrong::40,no_frame,"Sue: Did the city eliminate waste?
Mary: The city ",reduced,eliminated,query_excluded,39,40,0.975,exact,-4.6673784255981445,-2.7923784255981445,-4.6673784255981445,-2.7923784255981445,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_4
1.1,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::41,item::41,Eonlystrong::41,no_frame,"Sue: Was Stu's daughter petrified?
Mary: Stu's daughter was ",scared,petrified,query_excluded,33,40,0.825,exact,-2.9861502647399902,-1.4946923460811377,-2.9861502647399902,-0.4982307820270459,1,3,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_4
1.1,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::42,item::42,Eonlystrong::42,no_frame,"Sue: Was Kaye's illness life-threatening?
Mary: Kaye's illness was ",serious,life-threatening,query_excluded,32,40,0.8,exact,-2.732144832611084,-1.2375038266181946,-2.732144832611084,-0.6187519133090973,1,2,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_4
1.1,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::43,item::43,Eonlystrong::43,no_frame,"Sue: Are the two paintings identical?
Mary: The two paintings are ",similar,identical,query_excluded,40,40,1.0,exact,-2.605003118515014,-2.230003118515014,-2.605003118515014,-2.230003118515014,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_4
1.1,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::44,item::44,Eonlystrong::44,no_frame,"Sue: Did the train stop?
Mary: The train ",slowed,stopped,query_excluded,40,40,1.0,exact,-7.221971988677978,-1.3469719886779783,-7.221971988677978,-1.3469719886779783,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_4
1.1,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::45,item::45,Eonlystrong::45,no_frame,"Sue: Is the fish tiny?
Mary: The fish is ",small,tiny,query_excluded,29,40,0.725,exact,-2.1334228515625,-1.4459227323532104,-2.1334228515625,-1.4459227323532104,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_4
1.1,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::46,item::46,Eonlystrong::46,no_frame,"Sue: Is the shirt tight?
Mary: The shirt is ",snug,tight,query_excluded,29,40,0.725,exact,-6.4693145751953125,-1.9380645751953125,-6.4693145751953125,-1.9380645751953125,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_4
1.1,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::47,item::47,Eonlystrong::47,no_frame,"Sue: Does Cecilia trust all politicians?
Mary: Cecilia trusts ",some,all,query_excluded,39,40,0.975,exact,-4.11342191696167,-2.20717191696167,-4.11342191696167,-2.20717191696167,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_4
1.1,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::48,item::48,Eonlystrong::48,no_frame,"Sue: Did the runner finish?
Mary: The runner ",started,finished,query_excluded,38,40,0.95,exact,-6.643304347991943,-1.1120542287826538,-6.643304347991943,-1.1120542287826538,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_4
1.1,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::49,item::49,Eonlystrong::49,no_frame,"Sue: Did the plant thrive?
Mary: The plant ",survived,thrived,query_excluded,39,40,0.975,exact,-4.058870792388916,-2.1764994263648987,-4.058870792388916,-1.0882497131824491,1,2,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_4
1.1,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::50,item::50,Eonlystrong::50,no_frame,"Sue: Is the worker exhausted?
Mary: The worker is ",tired,exhausted,query_excluded,31,40,0.775,exact,-2.573305606842041,-1.260805606842041,-2.573305606842041,-1.260805606842041,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_4
1.1,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::51,item::51,Eonlystrong::51,no_frame,"Sue: Do Joey's parents encourage dating?
Mary: Joey's parents ",tolerate,encourage,query_excluded,40,40,1.0,exact,-9.102057456970217,-2.789557695388794,-9.102057456970217,-2.789557695388794,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_4
1.1,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::52,item::52,Eonlystrong::52,no_frame,"Sue: Did the candidate succeed?
Mary: The candidate ",tried,succeeded,query_excluded,37,40,0.925,exact,-5.836975574493408,-3.055725574493408,-5.836975574493408,-3.055725574493408,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_4
1.1,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::53,item::53,Eonlystrong::53,no_frame,"Sue: Is the wallpaper hideous?
Mary: The wallpaper is ",ugly,hideous,query_excluded,31,40,0.775,exact,-5.412619590759277,-0.7982834372669458,-5.412619590759277,-0.3991417186334729,1,2,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_4
1.1,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::54,item::54,Eonlystrong::54,no_frame,"Sue: Was Tom's interview articulate?
Mary: Tom's interview was ",understandable,articulate,query_excluded,35,40,0.875,exact,-8.831365585327148,-2.8626151084899902,-8.831365585327148,-2.8626151084899902,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_4
1.1,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::55,item::55,Eonlystrong::55,no_frame,"Sue: Was Tim's bathroom disgusting?
Mary: Tim's bathroom was ",unpleasant,disgusting,query_excluded,33,40,0.825,exact,-8.53344440460205,-1.1896942853927612,-8.53344440460205,-1.1896942853927612,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_4
1.1,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::56,item::56,Eonlystrong::56,no_frame,"Sue: Is the lawyer always early?
Mary: The lawyer is ",usually,always,query_excluded,34,40,0.85,exact,-2.856567621231079,-0.6690676808357239,-2.856567621231079,-0.6690676808357239,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_4
1.1,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::57,item::57,Eonlystrong::57,no_frame,"Sue: Does Phoebe need a car?
Mary: Phoebe ",wants,needs,query_excluded,34,40,0.85,exact,-4.608762741088867,-3.5462629795074463,-4.608762741088867,-3.5462629795074463,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_4
1.1,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::58,item::58,Eonlystrong::58,no_frame,"Sue: Is the wather hot?
Mary: The wather is ",warm,hot,query_excluded,40,40,1.0,exact,-2.899303436279297,-1.336803317070007,-2.899303436279297,-1.336803317070007,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_4
1.1,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::59,item::59,Eonlystrong::59,no_frame,"Sue: Did the rehearsal go superbly?
Mary: The rehearsal went ",well,superbly,query_excluded,36,40,0.9,exact,-2.150736093521118,-2.4277355521917343,-2.150736093521118,-1.2138677760958672,1,2,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_4
1.1,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::60,item::60,Eonlystrong::60,no_frame,"Sue: Is the waiter eager?
Mary: The waiter is ",willing,eager,query_excluded,35,40,0.875,exact,-5.34473991394043,-1.9697399139404297,-5.34473991394043,-1.9697399139404297,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_4
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::01,item::01,Estrong::01,no_frame,"Sue: Is drinking obligatory?
Mary: Drinking is ",allowed,obligatory,query_excluded,33,42,0.7857142857,exact,-4.671571254730225,-2.4840712547302246,-4.671571254730225,-2.4840712547302246,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::02,item::02,Estrong::02,no_frame,"Sue: Is this model stunning?
Mary: This model is ",attractive,stunning,query_excluded,20,39,0.5128205128,exact,-5.648410797119141,-2.085910558700561,-5.648410797119141,-2.085910558700561,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::03,item::03,Estrong::03,no_frame,"Sue: Did John complete the race?
Mary: John ",began,completed,query_excluded,29,42,0.6904761905,exact,-9.244399070739746,-3.2756495475769043,-9.244399070739746,-3.2756495475769043,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::04,item::04,Estrong::04,no_frame,"Sue: Does the teacher know it is true?
Mary: The teacher ",believes,knows,query_excluded,24,39,0.6153846154,exact,-4.992516994476318,-1.867517113685608,-4.992516994476318,-1.867517113685608,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::05,item::05,Estrong::05,no_frame,"Sue: Is the elephant enormous?
Mary: The elephant is ",big,enormous,query_excluded,13,42,0.3095238095,exact,-2.4796857833862305,-1.60468590259552,-2.4796857833862305,-1.60468590259552,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::06,item::06,Estrong::06,no_frame,"Sue: Is the weather cold?
Mary: The weather is ",cool,cold,query_excluded,19,39,0.4871794872,exact,-3.5359487533569336,-1.5984487533569336,-3.5359487533569336,-1.5984487533569336,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::07,item::07,Estrong::07,no_frame,"Sue: Might the machine destroy itself?
Mary: The machine might ",damage,destroy,query_excluded,32,42,0.7619047619,exact,-6.170759677886963,-0.6707598567008972,-6.170759677886963,-0.6707598567008972,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::08,item::08,Estrong::08,no_frame,"Sue: Is the sky black?
Mary: The sky is ",dark,black,query_excluded,24,39,0.6153846154,exact,-2.787698745727539,-1.1626988649368286,-2.787698745727539,-1.1626988649368286,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::09,item::09,Estrong::09,no_frame,"Sue: Is the task impossible?
Mary: The task is ",difficult,impossible,query_excluded,37,42,0.880952381,exact,-4.21998405456543,-1.7199840545654297,-4.21998405456543,-1.7199840545654297,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::10,item::10,Estrong::10,no_frame,"Sue: Was Zack's carpet filthy?
Mary: Zack's carpet was ",dirty,filthy,query_excluded,13,39,0.3333333333,exact,-2.8899238109588623,-1.0149238109588623,-2.8899238109588623,-1.0149238109588623,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::11,item::11,Estrong::11,no_frame,"Sue: Does the doctor loathe coffee?
Mary: The doctor ",dislikes,loathes,query_excluded,20,42,0.4761904762,exact,-6.464611530303955,-3.7926574144512415,-6.464611530303955,-1.2642191381504138,1,3,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::12,item::12,Estrong::12,no_frame,"Sue: Will the sales triple?
Mary: The sales will ",double,triple,query_excluded,37,39,0.9487179487,exact,-1.542652606964111,-1.8551526069641116,-1.542652606964111,-1.8551526069641116,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::13,item::13,Estrong::13,no_frame,"Sue: Is that candidate more skilled?
Mary: That candidate is ",equally,more,query_excluded,37,42,0.880952381,exact,-7.210954666137695,-1.4297047853469849,-7.210954666137695,-1.4297047853469849,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::14,item::14,Estrong::14,no_frame,"Sue: Is the movie hilarious?
Mary: The movie is ",funny,hilarious,query_excluded,14,39,0.358974359,exact,-2.335596799850464,-1.273096799850464,-2.335596799850464,-1.273096799850464,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::15,item::15,Estrong::15,no_frame,"Sue: Is the movie excellent?
Mary: The movie is ",good,excellent,query_excluded,30,42,0.7142857143,exact,-2.510209560394287,-1.947709560394287,-2.510209560394287,-1.947709560394287,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::16,item::16,Estrong::16,no_frame,"Sue: Was the winner ecstatic?
Mary: The winner was ",happy,ecstatic,query_excluded,19,39,0.4871794872,exact,-3.3126912117004395,-2.3126912117004395,-3.3126912117004395,-2.3126912117004395,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
