schema_version,dataset_family,dataset,condition,item_id,group_id,context_id,generation_frame,generation_prompt,trigger,query,human_outcome,human_yes,human_total,human_rate,human_count_status,trigger_logprob_sum,query_logprob_sum,trigger_logprob_mean,query_logprob_mean,trigger_token_count,query_token_count,trigger_tokenization_mode,query_tokenization_mode,x_but_not_y_applicable,x_but_not_y_prompt,x_but_not_y_logprob_sum,x_but_not_y_logprob_mean,x_but_not_y_token_count,x_but_not_y_tokenization_mode,model_name,model_revision,model_provenance_complete,source_human_file,source_score_file,analysis_inclusion_status,hu_original_analysis_included,has_hu_test_suite,human_rate_source_column,scale_id,template_id,human_trigger_lemma,human_query_lemma,x_but_not_y_trigger,x_but_not_y_query,experiment
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16_004_template1,vt16::believe/know,vt16_004_template1,no_frame,the student ,believes,knows,query_excluded,,,0.61,rate_only,-9.630517959594728,-6.833642959594727,-9.630517959594728,-6.833642959594727,1,1,exact_concat,exact_concat,True,"The student believes it, but does not ",-1.4410306215286257,-1.4410306215286257,1.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_nonneutral,believe/know,1,believes,knows,believes,know,
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16_004_template2,vt16::believe/know,vt16_004_template2,no_frame,the mother ,believes,knows,query_excluded,,,0.61,rate_only,-11.21957015991211,-7.356288433074951,-11.21957015991211,-7.356288433074951,1,1,exact_concat,exact_concat,True,"The mother believes it, but does not ",-2.1667842864990234,-2.1667842864990234,1.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_nonneutral,believe/know,2,believes,knows,believes,know,
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16_004_template3,vt16::believe/know,vt16_004_template3,no_frame,the teacher ,believes,knows,query_excluded,,,0.61,rate_only,-9.108445167541504,-7.139695167541504,-9.108445167541504,-7.139695167541504,1,1,exact_concat,exact_concat,True,"The teacher believes it, but does not ",-2.051915168762207,-2.051915168762207,1.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_nonneutral,believe/know,3,believes,knows,believes,know,
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16_005_template1,vt16::big/enormous,vt16_005_template1,no_frame,that elephant is ,big,enormous,query_excluded,,,0.21,rate_only,-2.6968936920166016,-6.603143692016602,-2.6968936920166016,-6.603143692016602,1,1,exact_concat,exact_concat,True,"That elephant is big, but not ",-9.395081520080566,-9.395081520080566,1.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_nonneutral,big/enormous,1,big,enormous,big,enormous,
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16_005_template2,vt16::big/enormous,vt16_005_template2,no_frame,the house is ,big,enormous,query_excluded,,,0.21,rate_only,-5.583492279052734,-8.270992279052734,-5.583492279052734,-8.270992279052734,1,1,exact_concat,exact_concat,True,"The house is big, but not ",-7.5662841796875,-7.5662841796875,1.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_nonneutral,big/enormous,2,big,enormous,big,enormous,
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16_005_template3,vt16::big/enormous,vt16_005_template3,no_frame,that tree is ,big,enormous,query_excluded,,,0.21,rate_only,-4.522794723510742,-7.897794723510742,-4.522794723510742,-7.897794723510742,1,1,exact_concat,exact_concat,True,"That tree is big, but not ",-10.749673843383787,-10.749673843383787,1.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_nonneutral,big/enormous,3,big,enormous,big,enormous,
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16_006_template1,vt16::cheap/free,vt16_006_template1,no_frame,the water is ,cheap,free,query_excluded,,,0.93,rate_only,-9.102011680603027,-7.6332621574401855,-9.102011680603027,-7.6332621574401855,1,1,exact_concat,exact_concat,True,"The water is cheap, but not ",-3.151899099349976,-3.151899099349976,1.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_nonneutral,cheap/free,1,cheap,free,cheap,free,
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16_006_template2,vt16::cheap/free,vt16_006_template2,no_frame,the electricity is ,cheap,free,query_excluded,,,0.93,rate_only,-5.534745216369629,-4.003495216369629,-5.534745216369629,-4.003495216369629,1,1,exact_concat,exact_concat,True,"The electricity is cheap, but not ",-3.298631191253662,-3.298631191253662,1.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_nonneutral,cheap/free,2,cheap,free,cheap,free,
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16_006_template3,vt16::cheap/free,vt16_006_template3,no_frame,the food is ,cheap,free,query_excluded,,,0.93,rate_only,-4.4866437911987305,-6.8928937911987305,-4.4866437911987305,-6.8928937911987305,1,1,exact_concat,exact_concat,True,"The food is cheap, but not ",-9.512681007385254,-9.512681007385254,1.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_nonneutral,cheap/free,3,cheap,free,cheap,free,
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16_007_template1,vt16::content/happy,vt16_007_template1,no_frame,this child is ,content,happy,query_excluded,,,0.04,rate_only,-9.90343189239502,-6.18468189239502,-9.90343189239502,-6.18468189239502,1,1,exact_concat,exact_concat,True,"This child is content, but not ",-2.731907367706299,-2.731907367706299,1.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_nonneutral,content/happy,1,content,happy,content,happy,
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16_007_template2,vt16::content/happy,vt16_007_template2,no_frame,the homemaker is ,content,happy,query_excluded,,,0.04,rate_only,-8.603302955627441,-5.837677955627441,-8.603302955627441,-5.837677955627441,1,1,exact_concat,exact_concat,True,"The homemaker is content, but not ",-2.7361855506896973,-2.7361855506896973,1.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_nonneutral,content/happy,2,content,happy,content,happy,
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16_007_template3,vt16::content/happy,vt16_007_template3,no_frame,the musician is ,content,happy,query_excluded,,,0.04,rate_only,-9.52469539642334,-6.49344539642334,-9.52469539642334,-6.49344539642334,1,1,exact_concat,exact_concat,True,"The musician is content, but not ",-3.309861183166504,-3.309861183166504,1.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_nonneutral,content/happy,3,content,happy,content,happy,
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16_008_template1,vt16::cool/cold,vt16_008_template1,no_frame,the air is ,cool,cold,query_excluded,,,0.46,rate_only,-3.3967607021331787,-3.3967607021331787,-3.3967607021331787,-3.3967607021331787,1,1,exact_concat,exact_concat,True,"The air is cool, but not ",-1.0006952285766602,-1.0006952285766602,1.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_nonneutral,cool/cold,1,cool,cold,cool,cold,
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16_008_template2,vt16::cool/cold,vt16_008_template2,no_frame,the weather is ,cool,cold,query_excluded,,,0.46,rate_only,-4.782509326934815,-3.4700093269348145,-4.782509326934815,-3.4700093269348145,1,1,exact_concat,exact_concat,True,"The weather is cool, but not ",-0.764356791973114,-0.764356791973114,1.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_nonneutral,cool/cold,2,cool,cold,cool,cold,
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16_008_template3,vt16::cool/cold,vt16_008_template3,no_frame,the room is ,cool,cold,query_excluded,,,0.46,rate_only,-5.669574737548828,-4.857074737548828,-5.669574737548828,-4.857074737548828,1,1,exact_concat,exact_concat,True,"The room is cool, but not ",-1.169029951095581,-1.169029951095581,1.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_nonneutral,cool/cold,3,cool,cold,cool,cold,
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16_009_template1,vt16::dark/black,vt16_009_template1,no_frame,that fabric is ,dark,black,query_excluded,,,0.29,rate_only,-9.045312881469728,-8.576562881469727,-9.045312881469728,-8.576562881469727,1,1,exact_concat,exact_concat,True,"That fabric is dark, but not ",-1.5243444442749023,-1.5243444442749023,1.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_nonneutral,dark/black,1,dark,black,dark,black,
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16_009_template2,vt16::dark/black,vt16_009_template2,no_frame,the sky is ,dark,black,query_excluded,,,0.29,rate_only,-3.5274314880371094,-4.652431488037109,-3.5274314880371094,-4.652431488037109,1,1,exact_concat,exact_concat,True,"The sky is dark, but not ",-2.32337498664856,-2.32337498664856,1.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_nonneutral,dark/black,2,dark,black,dark,black,
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16_009_template3,vt16::dark/black,vt16_009_template3,no_frame,the shirt is ,dark,black,query_excluded,,,0.29,rate_only,-7.675148010253906,-6.268898010253906,-7.675148010253906,-6.268898010253906,1,1,exact_concat,exact_concat,True,"The shirt is dark, but not ",-1.9246320724487305,-1.9246320724487305,1.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_nonneutral,dark/black,3,dark,black,dark,black,
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16_010_template1,vt16::difficult/impossible,vt16_010_template1,no_frame,the task is ,difficult,impossible,query_excluded,,,0.96,rate_only,-7.423169136047363,-9.509106636047363,-7.423169136047363,-9.509106636047363,1,1,exact_concat,exact_concat,True,"The task is difficult, but not ",-0.8164473176002502,-0.8164473176002502,1.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_nonneutral,difficult/impossible,1,difficult,impossible,difficult,impossible,
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16_010_template2,vt16::difficult/impossible,vt16_010_template2,no_frame,the journey is ,difficult,impossible,query_excluded,,,0.96,rate_only,-6.310020446777344,-9.091270446777344,-6.310020446777344,-9.091270446777344,1,1,exact_concat,exact_concat,True,"The journey is difficult, but not ",-0.4093028008937835,-0.4093028008937835,1.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_nonneutral,difficult/impossible,2,difficult,impossible,difficult,impossible,
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16_010_template3,vt16::difficult/impossible,vt16_010_template3,no_frame,the problem is ,difficult,impossible,query_excluded,,,0.96,rate_only,-8.818743705749512,-10.033587455749512,-8.818743705749512,-10.033587455749512,1,1,exact_concat,exact_concat,True,"The problem is difficult, but not ",-1.530743956565857,-1.530743956565857,1.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_nonneutral,difficult/impossible,3,difficult,impossible,difficult,impossible,
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16_011_template1,vt16::dislike/loathe,vt16_011_template1,no_frame,the boy ,dislikes,loathes,query_excluded,,,0.18,rate_only,-9.82681941986084,-14.864769222214818,-9.82681941986084,-4.954923074071606,1,3,exact_concat,exact_concat,True,"The boy dislikes broccoli, but does not ",-9.860882446169851,-4.930441223084927,2.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_nonneutral,dislike/loathe,1,dislikes,loathes,dislikes,loathe,
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16_011_template2,vt16::dislike/loathe,vt16_011_template2,no_frame,the teacher ,dislikes,loathes,query_excluded,,,0.18,rate_only,-12.725632667541504,-15.583083235658703,-12.725632667541504,-5.194361078552902,1,3,exact_concat,exact_concat,True,"The teacher dislikes fighting, but does not ",-8.21849736571312,-4.10924868285656,2.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_nonneutral,dislike/loathe,2,dislikes,loathes,dislikes,loathe,
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16_011_template3,vt16::dislike/loathe,vt16_011_template3,no_frame,the doctors ,dislike,loathes,query_excluded,,,0.18,rate_only,-10.561198234558104,-20.06420993804932,-10.561198234558104,-6.688069979349772,1,3,exact_concat,exact_concat,True,"The doctors dislike coffee, but do not ",-8.131435796618462,-4.065717898309231,2.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_nonneutral,dislike/loathe,3,dislikes,loathes,dislikes,loathe,
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16_012_template1,vt16::few/none,vt16_012_template1,no_frame,the biologist saw ,few,none,query_excluded,,,0.54,rate_only,-7.660499572753906,-7.660499572753906,-7.660499572753906,-7.660499572753906,1,1,exact_concat,exact_concat,True,"the biologist saw few of the birds, but not ",-4.138286590576172,-4.138286590576172,1.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,excluded_hu_original_missing_gpt2_surprisal,False,False,si_nonneutral,few/none,1,few,none,few,none,
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16_012_template2,vt16::few/none,vt16_012_template2,no_frame,the cop saw ,few,none,query_excluded,,,0.54,rate_only,-9.012613296508787,-8.942300796508789,-9.012613296508787,-8.942300796508789,1,1,exact_concat,exact_concat,True,"the cop saw few of the children, but not ",-3.243171215057373,-3.243171215057373,1.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,excluded_hu_original_missing_gpt2_surprisal,False,False,si_nonneutral,few/none,2,few,none,few,none,
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16_012_template3,vt16::few/none,vt16_012_template3,no_frame,the observer saw ,few,none,query_excluded,,,0.54,rate_only,-8.290996551513672,-7.798809051513672,-8.290996551513672,-7.798809051513672,1,1,exact_concat,exact_concat,True,"the observer saw few of the stars, but not ",-3.655642986297608,-3.655642986297608,1.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,excluded_hu_original_missing_gpt2_surprisal,False,False,si_nonneutral,few/none,3,few,none,few,none,
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16_013_template1,vt16::funny/hilarious,vt16_013_template1,no_frame,this joke is ,funny,hilarious,query_excluded,,,0.29,rate_only,-3.481039524078369,-4.574789524078369,-3.481039524078369,-4.574789524078369,1,1,exact_concat,exact_concat,True,"This joke is funny, but not ",-4.771580696105957,-4.771580696105957,1.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_nonneutral,funny/hilarious,1,funny,hilarious,funny,hilarious,
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16_013_template2,vt16::funny/hilarious,vt16_013_template2,no_frame,the play is ,funny,hilarious,query_excluded,,,0.29,rate_only,-5.984025955200195,-8.218400955200195,-5.984025955200195,-8.218400955200195,1,1,exact_concat,exact_concat,True,"The play is funny, but not ",-5.181545257568359,-5.181545257568359,1.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_nonneutral,funny/hilarious,2,funny,hilarious,funny,hilarious,
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16_013_template3,vt16::funny/hilarious,vt16_013_template3,no_frame,this movie is ,funny,hilarious,query_excluded,,,0.29,rate_only,-5.496793270111084,-5.715543270111084,-5.496793270111084,-5.715543270111084,1,1,exact_concat,exact_concat,True,"This movie is funny, but not ",-4.476486206054688,-4.476486206054688,1.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_nonneutral,funny/hilarious,3,funny,hilarious,funny,hilarious,
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16_014_template1,vt16::good/perfect,vt16_014_template1,no_frame,the layout is ,good,perfect,query_excluded,,,0.39,rate_only,-5.448078155517578,-5.463703155517578,-5.448078155517578,-5.463703155517578,1,1,exact_concat,exact_concat,True,"The layout is good, but not ",-2.2911410331726074,-2.2911410331726074,1.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_nonneutral,good/perfect,1,good,perfect,good,perfect,
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16_014_template2,vt16::good/perfect,vt16_014_template2,no_frame,this solution is ,good,perfect,query_excluded,,,0.39,rate_only,-5.181931495666504,-6.041306495666504,-5.181931495666504,-6.041306495666504,1,1,exact_concat,exact_concat,True,"This solution is good, but not ",-2.23156213760376,-2.23156213760376,1.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_nonneutral,good/perfect,2,good,perfect,good,perfect,
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16_014_template3,vt16::good/perfect,vt16_014_template3,no_frame,that answer is ,good,perfect,query_excluded,,,0.39,rate_only,-5.271418571472168,-6.349543571472168,-5.271418571472168,-6.349543571472168,1,1,exact_concat,exact_concat,True,"That answer is good, but not ",-3.3353233337402344,-3.3353233337402344,1.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_nonneutral,good/perfect,3,good,perfect,good,perfect,
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16_015_template1,vt16::good/excellent,vt16_015_template1,no_frame,the food is ,good,excellent,query_excluded,,,0.32,rate_only,-2.111643552780152,-3.236643552780152,-2.111643552780152,-3.236643552780152,1,1,exact_concat,exact_concat,True,"The food is good, but not ",-4.114833354949951,-4.114833354949951,1.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_nonneutral,good/excellent,1,good,excellent,good,excellent,
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16_015_template2,vt16::good/excellent,vt16_015_template2,no_frame,that movie is ,good,excellent,query_excluded,,,0.32,rate_only,-4.372461795806885,-6.216211795806885,-4.372461795806885,-6.216211795806885,1,1,exact_concat,exact_concat,True,"That movie is good, but not ",-5.090008735656738,-5.090008735656738,1.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/jen_hu_modeling/data_processed/hu_cross_scale_items.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv;focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,included_hu_original_string_analysis,True,True,si_nonneutral,good/excellent,2,good,excellent,good,excellent,
